Combustion Inc. Probe Data
App: iOS Prod app 1.8.3
CSV version: 4
Probe S/N: 10007627
Probe FW version: v1.5.3
Probe HW revision: v1.1-A1
Framework: iOS
Sample Period: 5000
Created: 2024-06-09 21:58:10

Timestamp,SessionID,SequenceNumber,T1,T2,T3,T4,T5,T6,T7,T8,VirtualCoreTemperature,VirtualSurfaceTemperature,VirtualAmbientTemperature,EstimatedCoreTemperature,PredictionSetPoint,VirtualCoreSensor,VirtualSurfaceSensor,VirtualAmbientSensor,PredictionState,PredictionMode,PredictionType,PredictionValueSeconds
3595.000,3132350871,719,46.30,46.35,47.75,49.90,57.45,66.25,81.60,109.15,46.30,66.25,109.15,46.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1787
3600.000,3132350871,720,46.40,46.40,47.80,49.95,57.55,66.30,81.75,109.25,46.40,66.30,109.25,46.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1783
3605.000,3132350871,721,46.50,46.45,47.90,50.00,57.65,66.40,81.75,109.30,46.45,66.40,109.30,46.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1775
3610.000,3132350871,722,46.55,46.55,48.00,50.10,57.65,66.45,81.80,109.25,46.55,66.45,109.25,46.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1767
3615.000,3132350871,723,46.60,46.60,48.05,50.20,57.75,66.55,81.90,109.15,46.60,66.55,109.15,46.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1761
3620.000,3132350871,724,46.65,46.70,48.10,50.25,57.80,66.60,81.95,109.10,46.65,66.60,109.10,46.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1757
3625.000,3132350871,725,46.70,46.75,48.20,50.30,57.85,66.65,81.90,109.20,46.70,66.65,109.20,46.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1754
3630.000,3132350871,726,46.80,46.80,48.25,50.35,57.90,66.75,82.00,109.25,46.80,66.75,109.25,46.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1750
3635.000,3132350871,727,46.85,46.85,48.30,50.45,58.05,66.80,82.10,109.30,46.85,66.80,109.30,46.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1745
3640.000,3132350871,728,46.95,47.00,48.40,50.50,58.10,66.85,82.10,109.30,46.95,66.85,109.30,46.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1737
3645.000,3132350871,729,47.00,47.00,48.45,50.60,58.15,66.90,82.20,109.25,47.00,66.90,109.25,46.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1730
3650.000,3132350871,730,47.05,47.10,48.50,50.65,58.25,66.95,82.25,109.15,47.05,66.95,109.15,47.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1728
3655.000,3132350871,731,47.10,47.15,48.60,50.70,58.30,66.95,82.25,109.20,47.10,66.95,109.20,47.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1728
3660.000,3132350871,732,47.20,47.20,48.65,50.80,58.35,67.05,82.30,109.30,47.20,67.05,109.30,47.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1728
3665.000,3132350871,733,47.25,47.30,48.75,50.85,58.45,67.15,82.35,109.35,47.25,67.15,109.35,47.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1726
3670.000,3132350871,734,47.35,47.35,48.80,50.90,58.50,67.20,82.35,109.30,47.35,67.20,109.30,47.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1720
3675.000,3132350871,735,47.40,47.45,48.85,50.95,58.55,67.30,82.40,109.35,47.40,67.30,109.35,47.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1713
3680.000,3132350871,736,47.50,47.50,48.95,51.05,58.60,67.40,82.50,109.25,47.50,67.40,109.25,47.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1707
3685.000,3132350871,737,47.55,47.60,49.00,51.10,58.70,67.40,82.50,109.25,47.55,67.40,109.25,47.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1703
3690.000,3132350871,738,47.60,47.65,49.05,51.20,58.70,67.40,82.55,109.30,47.60,67.40,109.30,47.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1699
3695.000,3132350871,739,47.70,47.70,49.15,51.25,58.85,67.55,82.60,109.45,47.70,67.55,109.45,47.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1694
3700.000,3132350871,740,47.75,47.80,49.20,51.30,58.90,67.55,82.65,109.50,47.75,67.55,109.50,47.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1689
3705.000,3132350871,741,47.85,47.85,49.25,51.40,58.95,67.65,82.75,109.50,47.85,67.65,109.50,47.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1683
3710.000,3132350871,742,47.90,47.90,49.35,51.45,59.00,67.70,82.75,109.40,47.90,67.70,109.40,47.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1678
3715.000,3132350871,743,47.90,48.00,49.40,51.50,59.10,67.80,82.80,109.40,47.90,67.80,109.40,47.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1677
3720.000,3132350871,744,48.00,48.05,49.50,51.60,59.15,67.85,82.80,109.50,48.00,67.85,109.50,47.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1675
3725.000,3132350871,745,48.10,48.10,49.55,51.65,59.20,67.90,82.90,109.60,48.10,67.90,109.60,48.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1671
3730.000,3132350871,746,48.15,48.20,49.60,51.70,59.25,67.95,82.95,109.65,48.15,67.95,109.65,48.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1667
3735.000,3132350871,747,48.25,48.25,49.65,51.80,59.30,68.00,83.00,109.65,48.25,68.00,109.65,48.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1660
3740.000,3132350871,748,48.30,48.35,49.75,51.85,59.40,68.05,83.05,109.55,48.30,68.05,109.55,48.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1656
3745.000,3132350871,749,48.35,48.40,49.85,51.90,59.45,68.15,83.05,109.60,48.35,68.15,109.60,48.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1652
3750.000,3132350871,750,48.40,48.45,49.90,52.00,59.50,68.15,83.05,109.65,48.40,68.15,109.65,48.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1650
3755.000,3132350871,751,48.50,48.50,49.95,52.05,59.60,68.25,83.20,109.85,48.50,68.25,109.85,48.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1648
3760.000,3132350871,752,48.60,48.60,50.05,52.10,59.60,68.25,83.20,109.95,48.60,68.25,109.95,48.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1644
3765.000,3132350871,753,48.65,48.65,50.10,52.20,59.75,68.35,83.35,109.75,48.65,68.35,109.75,48.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1638
3770.000,3132350871,754,48.70,48.75,50.15,52.25,59.75,68.40,83.35,109.05,48.70,68.40,109.05,48.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1632
3775.000,3132350871,755,48.75,48.80,50.25,52.30,59.80,68.50,83.30,108.00,48.75,68.50,108.00,48.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1628
3780.000,3132350871,756,48.80,48.85,50.30,52.40,59.90,68.55,83.20,107.30,48.80,68.55,107.30,48.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1626
3785.000,3132350871,757,48.90,48.90,50.35,52.45,59.95,68.55,83.15,107.10,48.90,68.55,107.10,48.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1624
3790.000,3132350871,758,48.95,49.00,50.40,52.50,60.00,68.65,83.10,106.95,48.95,68.65,106.95,48.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1622
3795.000,3132350871,759,49.05,49.10,50.50,52.60,60.05,68.65,83.00,106.55,49.05,68.65,106.55,48.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1618
3800.000,3132350871,760,49.10,49.10,50.60,52.65,60.15,68.70,83.05,105.60,49.10,68.70,105.60,49.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1613
3805.000,3132350871,761,49.15,49.20,50.60,52.75,60.25,68.80,82.95,104.75,49.15,68.80,104.75,49.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1610
3810.000,3132350871,762,49.20,49.25,50.70,52.80,60.30,68.80,82.80,104.35,49.20,68.80,104.35,49.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1607
3815.000,3132350871,763,49.30,49.35,50.75,52.85,60.30,68.85,82.70,104.30,49.30,68.85,104.30,49.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1603
3820.000,3132350871,764,49.35,49.40,50.80,52.90,60.35,68.85,82.65,103.75,49.35,68.85,103.75,49.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1600
3825.000,3132350871,765,49.45,49.50,50.85,52.95,60.45,68.95,82.60,103.20,49.45,68.95,103.20,49.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1595
3830.000,3132350871,766,49.50,49.55,50.95,53.05,60.45,68.90,82.45,102.85,49.50,68.90,102.85,49.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1590
3835.000,3132350871,767,49.60,49.60,51.00,53.10,60.60,69.00,82.35,102.80,49.60,69.00,102.80,49.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1585
3840.000,3132350871,768,49.60,49.65,51.10,53.15,60.60,69.00,82.35,103.05,49.60,69.00,103.05,49.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1582
3845.000,3132350871,769,49.70,49.75,51.10,53.25,60.65,69.05,82.30,103.50,49.70,69.05,103.50,49.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1580
3850.000,3132350871,770,49.75,49.80,51.20,53.30,60.75,69.10,82.35,104.00,49.75,69.10,104.00,49.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1577
3855.000,3132350871,771,49.85,49.85,51.25,53.35,60.75,69.15,82.45,104.45,49.85,69.15,104.45,49.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1572
3860.000,3132350871,772,49.95,49.95,51.35,53.45,60.85,69.20,82.50,104.85,49.95,69.20,104.85,49.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1564
3865.000,3132350871,773,50.00,50.00,51.40,53.50,60.85,69.20,82.50,105.15,50.00,69.20,105.15,49.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1558
3870.000,3132350871,774,50.05,50.10,51.50,53.55,60.95,69.30,82.65,105.65,50.05,69.30,105.65,49.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1555
3875.000,3132350871,775,50.10,50.15,51.55,53.60,61.05,69.35,82.75,106.15,50.10,69.35,106.15,50.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1552
3880.000,3132350871,776,50.15,50.20,51.60,53.70,61.10,69.35,82.85,106.65,50.15,69.35,106.65,50.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1550
3885.000,3132350871,777,50.25,50.25,51.65,53.75,61.15,69.45,83.00,107.10,50.25,69.45,107.10,50.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1546
3890.000,3132350871,778,50.30,50.30,51.75,53.80,61.20,69.50,83.10,107.50,50.30,69.50,107.50,50.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1541
3895.000,3132350871,779,50.40,50.40,51.80,53.85,61.25,69.60,83.20,107.80,50.40,69.60,107.80,50.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1536
3900.000,3132350871,780,50.45,50.50,51.85,53.95,61.30,69.60,83.35,108.05,50.45,69.60,108.05,50.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1531
3905.000,3132350871,781,50.50,50.55,51.90,54.00,61.40,69.70,83.45,108.45,50.50,69.70,108.45,50.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1526
3910.000,3132350871,782,50.60,50.60,51.95,54.05,61.45,69.70,83.60,108.80,50.60,69.70,108.80,50.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1521
3915.000,3132350871,783,50.65,50.65,52.05,54.10,61.50,69.80,83.65,109.15,50.65,69.80,109.15,50.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1517
3920.000,3132350871,784,50.75,50.75,52.10,54.20,61.60,69.90,83.80,109.55,50.75,69.90,109.55,50.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1512
3925.000,3132350871,785,50.80,50.80,52.20,54.25,61.60,69.90,83.90,109.65,50.80,69.90,109.65,50.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1507
3930.000,3132350871,786,50.85,50.85,52.25,54.35,61.65,70.00,84.00,109.90,50.85,70.00,109.90,50.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1502
3935.000,3132350871,787,50.90,50.90,52.30,54.35,61.70,70.05,84.10,110.20,50.90,70.05,110.20,50.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1500
3940.000,3132350871,788,50.95,51.00,52.35,54.45,61.80,70.15,84.25,110.55,50.95,70.15,110.55,50.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1498
3945.000,3132350871,789,51.05,51.05,52.45,54.50,61.85,70.20,84.40,110.85,51.05,70.20,110.85,50.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1494
3950.000,3132350871,790,51.10,51.10,52.50,54.55,61.90,70.25,84.45,111.15,51.10,70.25,111.15,51.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1490
3955.000,3132350871,791,51.20,51.20,52.55,54.60,61.90,70.25,84.60,111.30,51.20,70.25,111.30,51.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1485
3960.000,3132350871,792,51.25,51.25,52.65,54.70,62.05,70.30,84.70,111.40,51.25,70.30,111.40,51.20,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1480
3965.000,3132350871,793,51.30,51.30,52.70,54.75,62.05,70.40,84.70,111.50,51.30,70.40,111.50,51.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1476
3970.000,3132350871,794,51.35,51.40,52.75,54.80,62.15,70.50,84.85,111.65,51.35,70.50,111.65,51.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1472
3975.000,3132350871,795,51.45,51.45,52.80,54.85,62.20,70.55,84.95,111.85,51.45,70.55,111.85,51.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1469
3980.000,3132350871,796,51.50,51.50,52.90,54.95,62.30,70.60,85.05,112.10,51.50,70.60,112.10,51.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1465
3985.000,3132350871,797,51.60,51.55,52.95,55.00,62.35,70.65,85.15,112.20,51.55,70.65,112.20,51.50,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1462
3990.000,3132350871,798,51.60,51.65,53.00,55.05,62.40,70.75,85.25,112.25,51.60,70.75,112.25,51.50,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1460
3995.000,3132350871,799,51.70,51.70,53.10,55.10,62.45,70.75,85.35,112.30,51.70,70.75,112.30,51.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1457
4000.000,3132350871,800,51.75,51.75,53.15,55.20,62.50,70.85,85.35,112.50,51.75,70.85,112.50,51.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1456
4005.000,3132350871,801,51.80,51.85,53.20,55.25,62.55,70.95,85.45,112.70,51.80,70.95,112.70,51.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1455
4010.000,3132350871,802,51.90,51.90,53.25,55.30,62.60,70.95,85.60,112.75,51.90,70.95,112.75,51.80,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1452
4015.000,3132350871,803,51.95,51.95,53.35,55.35,62.65,71.00,85.65,112.80,51.95,71.00,112.80,51.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1447
4020.000,3132350871,804,52.00,52.00,53.35,55.45,62.75,71.10,85.70,112.80,52.00,71.10,112.80,51.90,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1443
4025.000,3132350871,805,52.10,52.10,53.45,55.50,62.75,71.20,85.80,112.80,52.10,71.20,112.80,52.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1440
4030.000,3132350871,806,52.15,52.15,53.50,55.55,62.90,71.25,85.85,112.85,52.15,71.25,112.85,52.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1436
4035.000,3132350871,807,52.20,52.20,53.55,55.60,62.90,71.25,85.90,112.90,52.20,71.25,112.90,52.10,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1432
4040.000,3132350871,808,52.30,52.30,53.65,55.70,63.00,71.35,86.00,113.15,52.30,71.35,113.15,52.20,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1427
4045.000,3132350871,809,52.35,52.35,53.70,55.75,62.95,71.40,86.00,113.15,52.35,71.40,113.15,52.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1424
4050.000,3132350871,810,52.40,52.40,53.75,55.80,63.15,71.50,86.20,113.20,52.40,71.50,113.20,52.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1420
4055.000,3132350871,811,52.50,52.50,53.85,55.85,63.20,71.55,86.25,113.25,52.50,71.55,113.25,52.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1416
4060.000,3132350871,812,52.55,52.50,53.90,55.95,63.20,71.60,86.30,113.30,52.50,71.60,113.30,52.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1413
4065.000,3132350871,813,52.60,52.60,53.95,56.00,63.25,71.65,86.30,113.45,52.60,71.65,113.45,52.50,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1410
4070.000,3132350871,814,52.65,52.65,54.00,56.05,63.35,71.70,86.40,113.55,52.65,71.70,113.55,52.60,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1406
4075.000,3132350871,815,52.75,52.75,54.10,56.10,63.40,71.75,86.45,113.65,52.75,71.75,113.65,52.60,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1402
4080.000,3132350871,816,52.80,52.80,54.15,56.15,63.45,71.85,86.55,113.60,52.80,71.85,113.60,52.70,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1397
4085.000,3132350871,817,52.85,52.85,54.20,56.25,63.50,71.90,86.65,113.65,52.85,71.90,113.65,52.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1394
4090.000,3132350871,818,52.95,52.90,54.30,56.30,63.60,72.00,86.70,113.60,52.90,72.00,113.60,52.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1392
4095.000,3132350871,819,53.00,53.00,54.35,56.35,63.65,72.05,86.75,113.60,53.00,72.05,113.60,52.90,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1389
4100.000,3132350871,820,53.05,53.05,54.40,56.45,63.65,72.05,86.75,113.70,53.05,72.05,113.70,53.00,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1385
4105.000,3132350871,821,53.10,53.10,54.45,56.50,63.70,72.15,86.85,113.75,53.10,72.15,113.75,53.00,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1381
4110.000,3132350871,822,53.20,53.15,54.55,56.55,63.80,72.20,86.90,113.80,53.15,72.20,113.80,53.10,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1378
4115.000,3132350871,823,53.25,53.25,54.60,56.60,63.85,72.20,86.95,113.80,53.25,72.20,113.80,53.10,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1374
4120.000,3132350871,824,53.30,53.30,54.65,56.70,63.95,72.30,87.05,113.85,53.30,72.30,113.85,53.20,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1369
4125.000,3132350871,825,53.35,53.35,54.70,56.75,64.00,72.40,87.10,113.80,53.35,72.40,113.80,53.30,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1365
4130.000,3132350871,826,53.45,53.40,54.75,56.80,64.00,72.45,87.15,113.85,53.40,72.45,113.85,53.30,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1362
4135.000,3132350871,827,53.50,53.50,54.85,56.85,64.10,72.50,87.15,114.05,53.50,72.50,114.05,53.40,71.00,T1,T6,T8,Predicting,Time to Removal,Removal,1358
4140.000,3132350871,828,53.55,53.55,54.90,56.90,64.15,72.60,87.25,114.00,53.55,72.60,114.00,53.50,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1355
4145.000,3132350871,829,53.65,53.60,54.95,57.00,64.20,72.65,87.30,114.05,53.60,72.65,114.05,53.50,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1351
4150.000,3132350871,830,53.75,53.70,55.00,57.05,64.25,72.70,87.35,114.05,53.70,72.70,114.05,53.60,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1347
4155.000,3132350871,831,53.75,53.75,55.10,57.10,64.35,72.75,87.40,113.95,53.75,72.75,113.95,53.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1344
4160.000,3132350871,832,53.80,53.80,55.15,57.15,64.40,72.80,87.45,113.85,53.80,72.80,113.85,53.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1340
4165.000,3132350871,833,53.90,53.85,55.25,57.20,64.45,72.85,87.45,113.90,53.85,72.85,113.90,53.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1337
4170.000,3132350871,834,53.95,53.95,55.25,57.30,64.55,72.90,87.55,113.95,53.95,72.90,113.95,53.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1333
4175.000,3132350871,835,54.05,54.00,55.35,57.35,64.60,72.95,87.60,113.85,54.00,72.95,113.85,53.90,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1329
4180.000,3132350871,836,54.10,54.05,55.40,57.40,64.60,73.05,87.65,113.80,54.05,73.05,113.80,54.00,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1327
4185.000,3132350871,837,54.15,54.10,55.45,57.50,64.70,73.15,87.70,113.75,54.10,73.15,113.75,54.00,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1323
4190.000,3132350871,838,54.20,54.20,55.50,57.55,64.80,73.15,87.70,113.75,54.20,73.15,113.75,54.10,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1320
4195.000,3132350871,839,54.30,54.25,55.60,57.60,64.85,73.20,87.75,113.75,54.25,73.20,113.75,54.20,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1314
4200.000,3132350871,840,54.35,54.35,55.65,57.65,64.90,73.25,87.75,113.85,54.35,73.25,113.85,54.20,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1308
4205.000,3132350871,841,54.40,54.40,55.75,57.75,64.85,73.30,87.80,113.85,54.40,73.30,113.85,54.30,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1301
4210.000,3132350871,842,54.50,54.45,55.80,57.75,65.05,73.40,87.85,113.85,54.45,73.40,113.85,54.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1296
4215.000,3132350871,843,54.55,54.50,55.85,57.85,65.05,73.40,87.90,113.65,54.50,73.40,113.65,54.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1292
4220.000,3132350871,844,54.60,54.60,55.90,57.90,65.10,73.50,87.95,113.80,54.60,73.50,113.80,54.50,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1288
4225.000,3132350871,845,54.65,54.65,55.95,57.95,65.20,73.50,87.95,113.75,54.65,73.50,113.75,54.60,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1283
4230.000,3132350871,846,54.75,54.70,56.05,58.05,65.25,73.60,88.05,113.85,54.70,73.60,113.85,54.60,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1279
4235.000,3132350871,847,54.80,54.75,56.10,58.10,65.30,73.70,88.10,113.90,54.75,73.70,113.90,54.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1274
4240.000,3132350871,848,54.85,54.85,56.15,58.15,65.35,73.70,88.10,113.90,54.85,73.70,113.90,54.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1270
4245.000,3132350871,849,54.95,54.90,56.20,58.20,65.35,73.75,88.10,113.85,54.90,73.75,113.85,54.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1265
4250.000,3132350871,850,55.00,54.95,56.30,58.25,65.45,73.80,88.20,113.85,54.95,73.80,113.85,54.90,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1263
4255.000,3132350871,851,55.05,55.00,56.30,58.30,65.50,73.85,88.20,113.80,55.00,73.85,113.80,54.90,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1260
4260.000,3132350871,852,55.10,55.10,56.40,58.40,65.60,73.95,88.25,113.85,55.10,73.95,113.85,55.00,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1257
4265.000,3132350871,853,55.20,55.15,56.45,58.45,65.60,74.00,88.35,113.95,55.15,74.00,113.95,55.10,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1252
4270.000,3132350871,854,55.25,55.20,56.55,58.50,65.70,74.05,88.40,113.90,55.20,74.05,113.90,55.10,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1249
4275.000,3132350871,855,55.30,55.25,56.60,58.60,65.75,74.10,88.40,113.80,55.25,74.10,113.80,55.20,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1246
4280.000,3132350871,856,55.40,55.30,56.65,58.65,65.80,74.15,88.40,113.60,55.30,74.15,113.60,55.20,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1243
4285.000,3132350871,857,55.45,55.40,56.75,58.70,65.85,74.15,88.45,113.65,55.40,74.15,113.65,55.30,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1239
4290.000,3132350871,858,55.50,55.45,56.75,58.75,65.90,74.25,88.50,113.75,55.45,74.25,113.75,55.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1234
4295.000,3132350871,859,55.55,55.50,56.85,58.80,66.05,74.30,88.55,113.85,55.50,74.30,113.85,55.40,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1231
4300.000,3132350871,860,55.60,55.55,56.90,58.85,66.00,74.40,88.60,113.85,55.55,74.40,113.85,55.50,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1227
4305.000,3132350871,861,55.70,55.65,56.95,58.95,66.05,74.45,88.60,113.80,55.65,74.45,113.80,55.60,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1222
4310.000,3132350871,862,55.75,55.70,57.00,59.05,66.15,74.50,88.65,113.75,55.70,74.50,113.75,55.60,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1218
4315.000,3132350871,863,55.80,55.75,57.10,59.10,66.20,74.55,88.65,113.70,55.75,74.55,113.70,55.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1214
4320.000,3132350871,864,55.90,55.80,57.15,59.15,66.20,74.55,88.70,113.75,55.80,74.55,113.75,55.70,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1210
4325.000,3132350871,865,55.95,55.90,57.20,59.20,66.30,74.60,88.75,113.80,55.90,74.60,113.80,55.80,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1205
4330.000,3132350871,866,56.00,55.95,57.25,59.25,66.40,74.60,88.80,113.80,55.95,74.60,113.80,55.90,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1201
4335.000,3132350871,867,56.05,56.00,57.30,59.30,66.40,74.70,88.80,113.70,56.00,74.70,113.70,55.90,71.00,T2,T6,T8,Predicting,Time to Removal,Removal,1197
